Gene,logFC,logCPM,LR,PValue,FDR
BOP1,0.014318953,3.82756527,0.003112853,0.955506751,0.999497963
CCT6P3,-0.016975395,2.840882831,0.003108807,0.955535646,0.999497963
NOP58,-0.011339367,5.328874884,0.00310491,0.955563498,0.999497963
PER1,0.019737672,6.089900806,0.003100599,0.955594323,0.999497963
RBMX,0.012411428,6.460981658,0.003099255,0.955603941,0.999497963
ARHGEF17,-0.010922789,5.226019964,0.0030939,0.955642269,0.999497963
ZBTB4,-0.014595021,7.363631057,0.003089535,0.955673543,0.999497963
BRAF,0.013383237,4.52429367,0.003084342,0.955710773,0.999497963
LOC105375191,-0.032925597,0.674875559,0.003071424,0.955803518,0.999497963
FZD3,0.018154046,4.741302236,0.003054262,0.955927046,0.999497963
ANTKMT,0.025716119,2.173299913,0.003051988,0.955943436,0.999497963
SLCO2A1,-0.02604397,1.574209871,0.003043964,0.956001332,0.999497963
UTP11,0.011335568,4.468483054,0.003016179,0.956202398,0.999497963
ABR,-0.011907143,6.731449638,0.003013425,0.956222376,0.999497963
COPZ1,0.013875594,6.388200335,0.003008264,0.956259844,0.999497963
MARCHF9,-0.015606765,3.454259755,0.003003777,0.95629244,0.999497963
DGKI,0.027791573,1.077198405,0.002997518,0.956337959,0.999497963
CBWD6,-0.016741667,2.142798784,0.002980381,0.956462823,0.999497963
TNNI2,-0.03014452,3.495873585,0.002979844,0.956466742,0.999497963
WIPI2,-0.010958353,5.958254294,0.002976868,0.956488461,0.999497963
UHRF1BP1,0.012987822,4.595277402,0.002975145,0.956501043,0.999497963
NFATC2IP,0.011357947,5.153344224,0.002971646,0.956526605,0.999497963
SERTAD1,-0.022088193,4.260312493,0.002934979,0.956795382,0.999497963
B3GNT8,-0.015776937,2.488809267,0.002922039,0.95689064,0.999497963
LINC00174,0.019502852,2.257518776,0.002921055,0.956897892,0.999497963
STAU2,0.012316822,5.270353835,0.002919145,0.956911968,0.999497963
IP6K2,-0.011907355,6.416893196,0.002917501,0.956924092,0.999497963
ZNF283,-0.015106527,3.320286351,0.002910859,0.95697311,0.999497963
ARCN1,0.012406261,7.044278023,0.002904318,0.957021432,0.999497963
PCDH1,0.01356739,7.415347448,0.002902458,0.957035179,0.999497963
TMEM245,0.013562077,6.103889755,0.002890918,0.957120599,0.999497963
GIT1,0.010213005,5.483796641,0.002868636,0.957286006,0.999497963
IMP4,0.011507652,4.882291166,0.002867606,0.957293664,0.999497963
MRM2,-0.01159971,4.505479137,0.002858991,0.957357804,0.999497963
PIM1,0.014919105,3.504716977,0.002842204,0.957483061,0.999497963
FAM76B,-0.017210994,3.741872056,0.002836357,0.957526772,0.999497963
HMBOX1,0.014373785,5.031521251,0.002826278,0.957602232,0.999497963
IL3RA,-0.020269566,0.503765132,0.002819962,0.95764959,0.999497963
ADAM28,0.01243473,6.883451524,0.002804021,0.957769349,0.999497963
GATD1,-0.010733376,5.120771222,0.002787856,0.957891139,0.999497963
BMS1P4,0.020113778,0.9313926,0.00278113,0.95794192,0.999497963
CHURC1,-0.012036742,5.928065243,0.002777459,0.957969663,0.999497963
NAP1L4,-0.011699174,7.090005288,0.002774832,0.957989521,0.999497963
PLCB1,-0.028838494,0.816060341,0.002767405,0.958045733,0.999497963
HDAC2,-0.011394846,6.695682838,0.00276316,0.958077892,0.999497963
BCKDHB,0.014256189,3.976866202,0.002756763,0.958126403,0.999497963
TRIM68,-0.013534647,4.578364738,0.002755426,0.95813655,0.999497963
CCDC137,0.01258913,4.565344769,0.002744501,0.958219547,0.999497963
RCAN3,0.01597928,5.91971166,0.002740999,0.958246185,0.999497963
PITRM1,0.011448321,5.940070418,0.002737704,0.958271272,0.999497963
APH1B,-0.01336741,3.891841884,0.002727055,0.958352432,0.999497963
TENT4B,-0.016976386,4.392283087,0.002725762,0.9583623,0.999497963
RPL18A,0.023775812,6.325006545,0.002724861,0.958369173,0.999497963
KLHL22,0.010874824,4.043266045,0.002722643,0.958386103,0.999497963
PCNX3,-0.010450101,5.927917585,0.002720993,0.958398707,0.999497963
TACO1,0.01241959,3.512111493,0.002720002,0.958406278,0.999497963
ZNF619,0.01328995,2.501472742,0.002708252,0.95849613,0.999497963
STING1,-0.012316591,6.374013321,0.002698495,0.958570892,0.999497963
QSOX2,0.010679514,3.871383213,0.0026968,0.95858389,0.999497963
RNA5-8SN5,0.065747133,0.330481194,0.002671159,0.958781078,0.999497963
PSMG3,0.0155047,4.599145058,0.002662395,0.958848695,0.999497963
PRSS23,-0.014093235,8.897555168,0.002656104,0.958897297,0.999497963
LOC101927809,-0.022401927,1.017714854,0.00265519,0.958904365,0.999497963
ANAPC15,-0.012131043,4.435385827,0.002648366,0.958957163,0.999497963
NACC2,-0.009644048,5.58321013,0.002642112,0.959005607,0.999497963
NOP10,0.013996853,5.733910076,0.002620231,0.959175559,0.999497963
LINC02331,0.018733551,3.773435597,0.002620135,0.959176305,0.999497963
LINC02210-CRHR1,-0.021208862,0.765429337,0.00260935,0.959260337,0.999497963
VCP,-0.011187038,8.325084605,0.002597831,0.959350283,0.999497963
ZER1,0.009777515,5.962411999,0.00259478,0.959374141,0.999497963
SEPHS2,0.010717519,6.002042775,0.002575962,0.959521596,0.999497963
TRMT2A,0.012371645,4.73400121,0.002575814,0.959522756,0.999497963
DNAJA3,-0.009911156,5.215370842,0.002568867,0.959577331,0.999497963
XRN1,-0.016324034,5.683038347,0.002556989,0.959670816,0.999497963
ZNF700,-0.016362918,3.529154793,0.002556628,0.959673656,0.999497963
THAP12,-0.012350958,4.416632393,0.002553927,0.959694947,0.999497963
PGM3,-0.0112201,5.093095292,0.002539775,0.959806683,0.999497963
LOC107987401,0.022517596,0.819845169,0.002531281,0.95987389,0.999497963
RETSAT,-0.010571717,6.110091332,0.002518622,0.959974266,0.999497963
LOC100287497,-0.01499583,1.811094672,0.002508332,0.960056047,0.999497963
TBC1D13,0.011665762,4.245768198,0.002506869,0.960067692,0.999497963
SYNCRIP,0.013416314,7.0620648,0.00250338,0.960095462,0.999497963
HADH,-0.011160487,5.470784124,0.002503157,0.960097241,0.999497963
RRN3P2,0.013163229,2.758950427,0.002502422,0.960103095,0.999497963
UTP6,0.010551306,4.833434653,0.002497561,0.960141828,0.999497963
PLA2R1,-0.011239534,5.545171533,0.002490583,0.960197503,0.999497963
PIM2,0.011363565,4.080412933,0.002476869,0.960307144,0.999497963
LOC105373095,0.022230447,0.487101823,0.002475773,0.960315922,0.999497963
RAB11FIP3,-0.009788694,5.107234704,0.002463328,0.960415707,0.999497963
CEP68,-0.017516498,3.992010512,0.002442174,0.960585901,0.999497963
BRI3BP,0.012912781,4.518648598,0.002442102,0.960586479,0.999497963
PXYLP1,0.012989445,3.032944969,0.002437698,0.960622009,0.999497963
ANGEL1,-0.009655639,3.923069366,0.002428516,0.960696175,0.999497963
ZNF212,-0.011887143,3.330161651,0.002409146,0.960853106,0.999497963
PNPLA8,-0.010656675,5.171966027,0.002405259,0.960884681,0.999497963
GMPS,0.00995043,4.833732215,0.002387673,0.961027823,0.999497963
DSC3,-0.015126805,6.540014345,0.002381066,0.961081739,0.999497963
EXD3,-0.017129257,3.551576874,0.002370326,0.961169534,0.999497963
SERPINB13,0.015079476,5.76523734,0.002361585,0.961241146,0.999497963
PKP3,0.015118083,6.183648556,0.002354025,0.96130318,0.999497963
MEAF6,0.009627381,5.979321351,0.002340125,0.961417513,0.999497963
RCC1L,0.011856059,5.009439517,0.002334906,0.961460527,0.999497963
TPGS2,0.009216934,6.592359187,0.00233406,0.961467501,0.999497963
WWP2,0.010237751,5.582315245,0.002327135,0.961524661,0.999497963
ICAM4,0.018355692,1.442226897,0.002319784,0.961585434,0.999497963
HNRNPC,-0.011397628,7.940168149,0.00231363,0.961636381,0.999497963
KCNS3,0.011101175,4.187689774,0.002311597,0.961653224,0.999497963
TRPM7,0.01494195,5.588659319,0.002309545,0.961670237,0.999497963
ZSCAN12P1,0.022455256,0.8843682,0.002307823,0.961684522,0.999497963
EI24,0.011539842,6.882753089,0.002305519,0.961703637,0.999497963
ESCO1,0.015521595,4.845600557,0.002302086,0.961732137,0.999497963
TMEM131,-0.015866815,6.716331861,0.002273417,0.961970982,0.999497963
LINC00467,-0.011980288,2.850965912,0.002268929,0.962008508,0.999497963
PPP1R2B,0.015884512,3.075925398,0.0022686,0.962011266,0.999497963
OSBP2,-0.012272016,3.014425684,0.002228155,0.962351169,0.999497963
DOLPP1,-0.010892576,4.326008183,0.002227806,0.962354111,0.999497963
LOC729291,0.017414459,1.809096491,0.002227531,0.962356435,0.999497963
FKBPL,-0.013048174,2.564303913,0.002223619,0.962389477,0.999497963
PRXL2B,-0.009908744,5.619178929,0.002212528,0.962483327,0.999497963
SLC16A7,0.020106781,4.653970278,0.002202853,0.962565379,0.999497963
FBXL5,0.011433946,6.62682106,0.002152844,0.962992433,0.999497963
DOHH,0.013728743,2.983088812,0.002150693,0.963010911,0.999497963
EXOC2,0.01021343,4.926544067,0.002142437,0.963081927,0.999497963
JMY,0.014607042,5.237006692,0.002127343,0.963212115,0.999497963
YDJC,0.017234426,3.373050605,0.00212091,0.963267736,0.999497963
DDX17,-0.012530921,8.640994651,0.002114839,0.963320307,0.999497963
KLHDC1,-0.01556941,1.04900366,0.00209552,0.96348811,0.999497963
MBD3,0.014135286,5.718226377,0.002090764,0.963529542,0.999497963
SLCO4A1,-0.044121472,1.495037975,0.002086701,0.963564969,0.999497963
MAIP1,0.013940393,3.443267762,0.002063599,0.963767074,0.999497963
TBC1D20,0.008122733,5.664079863,0.002043296,0.963945641,0.999497963
GOLGA2P10,-0.014772837,5.544893156,0.002028987,0.964072012,0.999497963
BRD2,0.011288704,7.672606794,0.002026038,0.964098121,0.999497963
MEF2A,-0.011329927,5.755871588,0.002018668,0.964163431,0.999497963
REXO4,-0.010090001,4.797050875,0.002016486,0.964182791,0.999497963
CYP2C9,0.041266015,1.386689146,0.002001307,0.964317766,0.999497963
PARP3,-0.009090171,4.343130632,0.00199329,0.964389254,0.999497963
ADGRL1,0.011680792,5.209531221,0.001974086,0.9645611,0.999497963
KIF11,0.017189604,3.184032537,0.001970472,0.964593531,0.999497963
CCDC43,0.010187034,4.567878433,0.001970428,0.964593926,0.999497963
GALNT4,-0.011984059,5.58596316,0.001969253,0.964604481,0.999497963
PPM1F,-0.010024951,4.292543577,0.001966988,0.964624832,0.999497963
HEYL,0.019249591,0.90310358,0.001955781,0.964725681,0.999497963
ZNF598,-0.010330431,4.548430996,0.001955308,0.964729948,0.999497963
RAD54L,-0.033079321,0.404076427,0.001951142,0.964767516,0.999497963
MIR6852,-0.01818222,0.587677833,0.001950117,0.964776765,0.999497963
ARNTL2,0.009549577,4.963757743,0.001941232,0.964857048,0.999497963
SLC25A21-AS1,-0.018621604,0.950464092,0.001932964,0.964931912,0.999497963
CORO1B,-0.010466082,6.613186786,0.001913447,0.965109287,0.999497963
PURA,0.015339063,5.050461028,0.001904684,0.965189223,0.999497963
WNT7B,0.009417338,5.829703947,0.001901332,0.965219851,0.999497963
TACC1,-0.010601205,4.548319654,0.001901132,0.965221681,0.999497963
CTSH,0.013437404,8.225621403,0.001896516,0.965263898,0.999497963
MAP10,-0.012889783,2.60336293,0.001885899,0.965361203,0.999497963
F11R,0.009301075,8.300834366,0.001885014,0.965369329,0.999497963
PAICS,-0.009302013,5.34350412,0.001877958,0.965434162,0.999497963
DIS3,-0.010692181,5.878109079,0.001864913,0.965554347,0.999497963
NUTM2B-AS1,0.013763701,2.450629385,0.001861051,0.965590012,0.999497963
LYPLA2,-0.010771845,6.121840934,0.001852811,0.965666226,0.999497963
IQCH-AS1,0.017302444,1.847586932,0.001847361,0.965716729,0.999497963
MRPS16,0.010059935,5.411026039,0.00184452,0.965743083,0.999497963
RNA18SN3,-0.033586606,5.171606891,0.001843567,0.965751931,0.999497963
MAP7D2,0.013173962,1.116214697,0.001841084,0.965774991,0.999497963
CD36,0.013264261,5.733698629,0.001836601,0.965816658,0.999497963
MST1P2,0.021095633,1.832446797,0.001827733,0.965899228,0.999497963
ARHGAP27P1,-0.014315089,3.338853168,0.001824681,0.965927702,0.999497963
SLC2A10,-0.009426466,5.152584704,0.001818546,0.965984988,0.999497963
NDUFB6,0.013792234,4.051020296,0.001818025,0.965989856,0.999497963
SNHG11,-0.017314018,2.681844696,0.001805713,0.966105147,0.999497963
MOB3C,0.009496556,4.249930298,0.001799166,0.966166609,0.999497963
PTK2,-0.010029552,7.025648588,0.001794975,0.966206023,0.999497963
FASTKD2,-0.010638046,4.907627995,0.001780932,0.966338396,0.999497963
CCDC142,0.011919426,2.291440367,0.001753865,0.966595023,0.999497963
ATN1,0.015124951,6.696224079,0.001745057,0.966678954,0.999497963
LINC00654,-0.017436214,0.603999163,0.001742025,0.966707904,0.999497963
ALYREF,-0.00935999,4.460599364,0.001741373,0.966714124,0.999497963
THAP10,-0.013717237,2.284012038,0.001737918,0.966747147,0.999497963
RMDN3,0.00853052,5.57912846,0.00173057,0.966817475,0.999497963
TXNRD2,-0.011810528,4.001237562,0.001721401,0.96690545,0.999497963
HROB,0.013087299,1.407317395,0.001716441,0.966953134,0.999497963
OGA,0.008712732,6.821496347,0.001714594,0.966970908,0.999497963
DYNC1LI2,0.010394247,7.260813508,0.001707627,0.967038048,0.999497963
PRPF38A,0.007900083,4.990429657,0.001707129,0.967042851,0.999497963
MOSPD3,-0.01005488,3.595628404,0.00170309,0.967081838,0.999497963
NRAS,-0.010541889,5.776656788,0.001693167,0.967177819,0.999497963
TMEM42,0.015918442,3.04830864,0.001692389,0.967185357,0.999497963
CANX,-0.010470232,8.809941658,0.001689746,0.967210979,0.999497963
USP37,-0.012671363,4.143336159,0.001687872,0.967229149,0.999497963
ACAD9,-0.008279912,4.987777682,0.001680241,0.967303279,0.999497963
TSTA3,-0.011302149,5.775937151,0.00167299,0.967373862,0.999497963
FAM43A,-0.010959364,2.363483148,0.001654039,0.967559075,0.999497963
LINC01006,-0.013764249,1.655169272,0.001642854,0.967668891,0.999497963
DNAJC3-DT,0.013946184,2.428064178,0.001637158,0.967724952,0.999497963
GSS,0.010148784,5.701322246,0.001629681,0.967798701,0.999497963
KRT10,-0.017260728,4.76526285,0.001627814,0.967817135,0.999497963
H1-10,-0.01394029,5.359676742,0.00162057,0.967888791,0.999497963
FNBP4,0.013347525,5.725634459,0.00160911,0.968002468,0.999497963
BAZ1A,-0.009319226,6.507842575,0.001603258,0.968060678,0.999497963
SLC44A5,-0.016127456,4.000603865,0.001598309,0.968109979,0.999497963
LINC01301,-0.016999485,0.519068656,0.001596956,0.968123472,0.999497963
ZPR1,-0.009018497,4.751641974,0.001579292,0.96830017,0.999497963
CASC4,-0.011650522,6.817016672,0.001578905,0.968304052,0.999497963
OSBPL8,-0.01484158,5.830754839,0.00156802,0.968413439,0.999497963
ANO7L1,0.012357047,2.398683752,0.001565464,0.968439176,0.999497963
BOLA3,-0.013564937,3.32699624,0.001556283,0.968531816,0.999497963
TRIM35,-0.007810374,4.472973116,0.001553308,0.968561895,0.999497963
PNO1,-0.00882819,4.09227296,0.001539423,0.968702644,0.999497963
CCDC91,-0.011479785,4.824495794,0.001529368,0.968804968,0.999497963
PSMC4,0.008171702,6.040657581,0.001525072,0.968848797,0.999497963
MRPL38,0.010641777,4.879244085,0.001519924,0.968901385,0.999497963
TTC38,0.008562485,4.02330952,0.001515474,0.968946927,0.999497963
SASS6,0.016486452,2.476970837,0.001513537,0.968966764,0.999497963
COQ2,-0.008859795,3.757208747,0.001512025,0.968982259,0.999497963
PARP8,-0.009685457,5.507824654,0.001511912,0.968983419,0.999497963
SEMA3E,-0.011520128,4.414459612,0.001504528,0.969059216,0.999497963
HEY2,-0.015488409,3.080972299,0.001494551,0.969161921,0.999497963
EDF1,-0.011349234,7.241268785,0.001484294,0.969267874,0.999497963
THOC1,-0.008314608,4.46164759,0.001483452,0.969276589,0.999497963
RANGRF,0.013447641,2.498015114,0.001477882,0.969334294,0.999497963
GLRX3,0.008978522,5.349838223,0.001456,0.969562055,0.999497963
APOOL,0.010327876,4.50823443,0.001451441,0.969609716,0.999497963
ERH,-0.012642258,5.91904034,0.001451304,0.969611151,0.999497963
ACAP2,0.012105472,5.758850057,0.001444278,0.969684764,0.999497963
TECPR1,0.008495757,4.658491943,0.001443129,0.969696822,0.999497963
CAPN13,-0.012310845,10.17394137,0.001440646,0.969722886,0.999497963
MACC1,-0.011490404,6.887642571,0.001434404,0.969788518,0.999497963
TAF5L,-0.007258109,4.236845789,0.001421529,0.969924351,0.999497963
SEC14L4,0.016854248,-0.224325074,0.001413224,0.970012286,0.999497963
RER1,0.009018025,6.638563969,0.001403623,0.970114278,0.999497963
MED16,-0.008517148,4.673148398,0.001396714,0.970187891,0.999497963
HNRNPCL1,0.014147995,2.244489133,0.001393521,0.970221967,0.999497963
SLAIN2,0.009394517,6.321877894,0.001383171,0.970332705,0.999497963
A4GALT,0.010103546,7.276554353,0.001377242,0.970396329,0.999497963
DTX2P1-UPK3BP1-PMS2P11,-0.012784931,4.830628167,0.001374211,0.970428916,0.999497963
AIFM2,0.010215404,2.7391463,0.001370335,0.97047062,0.999497963
CDKN1B,-0.008471408,4.912838553,0.001364355,0.970535093,0.999497963
ACBD4,-0.011479862,2.571294774,0.001347035,0.970722634,0.999497963
CACNA1D,0.014714517,2.293390917,0.001341532,0.970782473,0.999497963
SHISA4,0.012962124,1.817165098,0.001332289,0.970883253,0.999497963
ZNF207,-0.007740604,7.09873464,0.001319804,0.971019947,0.999497963
PANK2,0.007149595,5.435848947,0.001319345,0.971024975,0.999497963
PIGY,0.010833872,5.215781507,0.001314506,0.971078142,0.999497963
PYURF,0.010833872,5.215781507,0.001314506,0.971078142,0.999497963
MIR22HG,0.010361159,5.30674015,0.001311586,0.971110272,0.999497963
ANKMY2,0.008088539,4.924149858,0.001303763,0.971196511,0.999497963
ZNF574,0.007403488,3.943962347,0.001301916,0.97121692,0.999497963
ZNF786,0.009280494,2.888556918,0.001297855,0.971261827,0.999497963
AMPD3,0.008006762,5.610787793,0.001296313,0.971278888,0.999497963
VPS36,-0.007706881,5.86503476,0.001295647,0.971286267,0.999497963
MPZL3,-0.008086697,5.188452881,0.001294413,0.971299938,0.999497963
MAP3K21,0.009317844,1.757149296,0.001282636,0.971430748,0.999497963
RAB4B-EGLN2,-0.009627131,6.632984672,0.001281784,0.971440228,0.999497963
RPLP0P2,0.01949993,1.176529609,0.001276482,0.971499338,0.999497963
TMEM161A,0.010625068,3.558569216,0.001275096,0.971514802,0.999497963
MROH6,0.017071185,3.088436564,0.001272928,0.971539025,0.999497963
LOC642846,0.013791068,2.137539737,0.00126635,0.971612624,0.999497963
TIMM10B,0.008909607,5.296345448,0.001263681,0.97164254,0.999497963
PBX3,0.009678237,3.058461033,0.001259756,0.971686595,0.999497963
THNSL2,-0.007669455,4.246373958,0.001255908,0.971729849,0.999497963
ROCK1,0.011289321,5.96897067,0.001249492,0.971802124,0.999497963
TTC39B,-0.008123212,5.217176468,0.001248162,0.971817135,0.999497963
OAZ1,0.009386313,8.156408633,0.001234469,0.971972082,0.999497963
CCAT1,0.017353987,2.770604437,0.001232194,0.971997913,0.999497963
LTO1,0.009151607,3.397830726,0.001228906,0.972035278,0.999497963
ARL2,-0.00946508,4.533889707,0.001225071,0.972078937,0.999497963
LANCL1,0.011888027,5.557604805,0.001215759,0.972185209,0.999497963
ZBTB49,0.009751306,1.827837218,0.001213765,0.972208018,0.999497963
LARS2,0.006604218,4.569114609,0.001203974,0.972320294,0.999497963
RBPJ,0.010022649,5.812655907,0.001202066,0.972342222,0.999497963
SOAT1,-0.010159453,5.792799518,0.001189467,0.972487498,0.999497963
CRSP8P,0.010269003,1.315675424,0.001188287,0.972501137,0.999497963
LOC101928215,-0.018155294,0.942154536,0.001187322,0.972512298,0.999497963
TANK,0.007508964,5.729946689,0.001186974,0.972516333,0.999497963
CCDC88B,-0.012865178,4.129107958,0.001184971,0.972539521,0.999497963
CHST3,-0.007673148,4.202633654,0.001177112,0.972630691,0.999497963
ATP2A2,-0.008607759,8.420498276,0.001165586,0.972764968,0.999497963
CIC,0.009525293,5.955825948,0.001153468,0.972906855,0.999497963
GPX3,0.010940113,5.815226904,0.001153396,0.97290771,0.999497963
LOC114483834,0.006942749,4.976519359,0.001150778,0.972938457,0.999497963
PRPSAP1,0.007623839,5.014751266,0.001143703,0.973021736,0.999497963
NTF4,0.012152146,2.010630876,0.001138569,0.973082342,0.999497963
